gene_symbol,ENSEMBL_ID,IBD,IBD.1,non.IBD,non.IBD.1,non.IBD.2,IBD.2,IBD.3,non.IBD.3,IBD.4,non.IBD.4
FAM110C,ENSG00000184731,810.3290994,1100.748919,2666.755595,1617.587907,1374.157019,427.8826081,822.7002643,2553.88071,336.8238245,1836.390387
SH3YL1,ENSG00000035115,772.9403565,2169.730192,2220.496899,1181.190985,1341.494544,1137.894984,2063.006937,1429.369481,694.2394985,2355.448099
ACP1,ENSG00000143727,1924.801241,1980.712701,1975.774388,1875.084548,1902.589218,1840.236157,2061.442868,1927.535577,1838.557994,1659.194824
TMEM18,ENSG00000151353,450.1029425,509.8707113,448.0581263,612.3030579,471.2728658,564.2595349,520.8349582,530.0376407,513.3253919,504.7388784
SNTG2,ENSG00000172554,28.04155712,57.18176201,12.59601158,14.22219817,4.082809481,49.43663599,6.256275774,10.39289492,29.4169279,10.73912507
TPO,ENSG00000115705,100.6619999,217.6083721,10.79658136,26.1987861,23.33033989,205.4177461,100.1004124,102.5432298,164.7347962,19.68839596
PXDN,ENSG00000130508,1522.153242,581.3479138,116.9629647,1597.377415,1024.78518,4910.421723,1260.639569,1952.478525,2068.010031,218.3622098
MYT1L,ENSG00000186487,1.43802857,0,0,2.994146983,0,0.852355793,0,0,0,10.73912507
TRAPPC12,ENSG00000171853,987.9256278,856.1380479,908.7122642,1009.77607,965.2928129,1034.759933,1041.669916,1035.825193,1353.178683,1091.811049
ADI1,ENSG00000182551,2505.764784,2801.906338,3856.178975,2450.709305,2602.499415,2595.423389,2723.044031,2298.215496,1404.658307,3246.79548
RNASEH1,ENSG00000171865,376.0444711,435.2167442,262.716813,275.4615224,341.2062209,369.0700583,314.3778577,359.5941641,460.3749216,245.2100225
RPS7,ENSG00000171863,1804.725856,1669.389774,798.9470204,1637.049863,1250.506218,1866.659187,1213.7175,1912.292664,1562.038872,1030.956007
COLEC11,ENSG00000118004,21.57042855,6.353529112,7.197720905,35.92976379,13.99820393,66.48375185,3.128137887,59.58593085,20.59184953,7.159416714
ALLC,ENSG00000151360,0,0,0,0,0,0.852355793,0,0,0,0
DCDC2C,ENSG00000214866,0,0,0,0,0,0,0,0,0,0
SOX11,ENSG00000176887,2.876057141,1.588382278,10.79658136,2.994146983,6.999101967,4.261778965,3.128137887,3.464298305,11.76677116,3.579708357
LINC00487,ENSG00000205837,10.06619999,0,0,0,0,0,6.256275774,2.771438644,0,0
CMPK2,ENSG00000134326,576.6494567,824.3704023,174.5447319,154.1985696,247.8848613,344.3517403,1939.44549,194.6935647,1403.187461,445.6736905
RSAD2,ENSG00000134321,1007.339013,1140.458476,1954.181226,360.7947114,897.0515687,327.3046245,4623.387797,1728.684854,3025.531035,1711.100595
RNF144A,ENSG00000151692,581.6825567,1272.294205,2389.64334,1118.313898,883.6366233,915.4301216,1287.228741,952.6820339,832.4990596,2389.455328
LOC100506274,ENSG00000229727,1.43802857,6.353529112,0,0.748536746,0,0.852355793,6.256275774,3.464298305,0,0
LINC00299,ENSG00000236790,23.72747141,49.23985062,0,11.22805118,5.249326475,40.06072227,31.28137887,13.16433356,38.24200627,10.73912507
ID2,ENSG00000115738,2298.68867,4245.745829,6479.748245,8184.500777,6076.387024,3677.915247,3586.410088,6902.267943,3713.887147,7773.336698
KIDINS220,ENSG00000134313,3733.841183,4927.161827,6182.842257,4337.021904,5051.018586,4134.777952,4393.469662,3657.60615,3897.742947,4347.5558
MBOAT2,ENSG00000143797,1305.729942,1456.546549,2393.242201,1540.488623,2099.73059,639.2668447,1201.204949,834.2030319,825.1448276,1277.955884
ASAP2,ENSG00000151693,2805.593741,4549.126844,6380.779582,3156.579456,4385.520641,2097.647606,3980.555461,2783.217258,1915.042006,5029.490242
ITGB1BP1,ENSG00000119185,641.3607424,681.4159973,446.2586961,470.0810763,512.1009606,718.5359334,553.680406,530.0376407,688.3561129,395.5577735
CPSF3,ENSG00000119203,1235.985556,1197.640238,858.3282179,961.8697182,1056.864397,1254.667727,1044.798054,1072.546755,1264.9279,855.5502974
IAH1,ENSG00000134330,480.3015425,616.2923239,482.2473006,489.5430317,470.1063488,565.1118907,602.1665433,474.6088678,714.831348,524.4272743
ADAM17,ENSG00000151694,1108.720028,1548.672721,1345.973809,1047.202907,932.6303371,1512.079177,1218.409707,1229.825898,2187.148589,1059.593674
YWHAQ,ENSG00000134308,1920.487156,2157.023134,1390.959565,1773.28355,1912.504612,1800.175435,1837.781009,1967.028578,2087.131035,1678.88322
TAF1B,ENSG00000115750,450.8219568,397.0955695,340.0923128,373.5198361,295.1287996,576.192516,412.9142011,239.036583,351.5322884,347.2317106
GRHL1,ENSG00000134317,188.3817427,225.5502835,35.98860452,83.83611551,67.07472718,191.7800534,320.6341334,95.61463322,261.8106583,25.0579585
KLF11,ENSG00000172059,579.5255138,535.2848277,595.6114049,793.4489504,464.2737638,1305.809075,550.5522681,1033.746614,683.9435737,628.2388167
CYS1,ENSG00000205795,48.1739571,0,14.39544181,74.10513782,60.65888371,103.1350509,21.89696521,184.3006698,17.65015674,46.53620864
RRM2,ENSG00000171848,3586.443254,2303.154303,167.347011,753.0279661,1246.423409,1831.712599,2629.199894,1034.439474,1422.308464,420.615732
MIR4261,ENSG00000265418,0,0,0,0.748536746,0,0,0,0,0,0
HPCAL1,ENSG00000115756,1505.615913,1636.033746,784.5515786,1078.64145,925.6312351,1119.995512,1498.378048,1005.339368,1854.737304,1771.955637
ODC1,ENSG00000115758,5996.579138,7474.927001,3728.419429,6486.070901,4624.073366,6847.82644,4756.333657,7482.884339,7485.137304,3325.549064
SNORA80B,ENSG00000206633,242.3078141,204.9013139,73.77663927,158.6897901,185.4762021,115.068032,48.48613725,165.593459,130.9053292,150.347751
NOL10,ENSG00000115761,964.1981564,1026.094952,847.5316365,1134.781706,990.9561868,1012.598682,1016.644813,1176.475704,1025.179937,807.2242345
ATP6V1C2,ENSG00000143882,32.35564283,28.590881,43.18632543,56.14025592,48.99371377,48.5842802,45.35799936,67.20738712,55.89216301,53.69562536
PDIA6,ENSG00000143870,10532.84026,13574.31495,5011.41318,8137.342962,7531.033716,8894.332699,10878.0995,7142.690245,15280.6232,4166.780528
KCNF1,ENSG00000162975,2.876057141,0,14.39544181,37.42683728,23.33033989,8.523557929,0,79.67886102,5.88338558,35.79708357
C2orf50,ENSG00000150873,0,3.176764556,3.598860452,0,3.499550983,4.261778965,3.128137887,0,2.94169279,14.31883343
ROCK2,ENSG00000134318,6118.811567,8043.567856,10712.00814,6945.672463,10232.10382,6037.236081,8103.441197,7861.185714,5390.652038,7746.488885
E2F6,ENSG00000169016,195.5718856,177.8988151,127.7595461,201.3563846,165.0621547,245.4784684,193.944549,272.9867064,241.2188088,134.2390634
GREB1,ENSG00000196208,25.16549998,12.70705822,12.59601158,38.92391077,16.33123792,126.1486574,7.820344718,31.87154441,51.47962383,1.789854179
NTSR2,ENSG00000169006,0,0,0,1.497073491,0,0,0,0,0,0
LOC100506405,ENSG00000228496,0,0,0,0,0,0,0,0,0,0
LPIN1,ENSG00000134324,2864.552912,3415.021898,690.9812069,1820.441365,800.2306582,2242.548091,1972.290938,1382.947883,3060.831348,1059.593674
MIR548S,ENSG00000265056,0.719014285,1.588382278,0,7.485367457,0,2.557067379,0,0.692859661,1.470846395,5.369562536
MIR4262,ENSG00000265172,0,0,0,0,0,0,0,0,0,0
TRIB2,ENSG00000071575,1245.332742,3610.392918,196.1378947,611.5545212,253.1341878,1894.786928,1244.998879,492.623219,2376.887774,302.4853562
MIR3125,ENSG00000264370,0,0,0,0,0,0.852355793,0,0.692859661,5.88338558,0
LOC100506474,ENSG00000225649,0,3.176764556,0,1.497073491,0,1.704711586,0,0,0,0
NBAS,ENSG00000151779,3824.436983,3121.171176,2996.051327,3284.57924,2750.647073,3417.094374,2594.790377,2816.474522,3156.436364,2557.701621
DDX1,ENSG00000079785,2748.072598,3245.064994,2697.345909,2317.469765,2965.869458,2780.384597,2730.864375,2778.367241,2657.819436,2333.969849
MYCNOS,ENSG00000233718,0,1.588382278,0,2.245610237,1.166516994,4.261778965,0,2.771438644,0,0
MYCN,ENSG00000134323,40.98381425,19.06058734,0,2.994146983,19.24753041,65.63139606,59.43461985,64.43594847,32.35862069,3.579708357
RAD51AP2,ENSG00000214842,2.876057141,6.353529112,3.598860452,7.485367457,0.583258497,17.89947165,12.51255155,7.621456271,0,7.159416714
VSNL1,ENSG00000163032,168.2493427,393.918805,10.79658136,31.43854332,40.82809481,191.7800534,173.6116527,65.8216678,52.95047022,42.95650029
SMC6,ENSG00000163029,1998.859713,1953.710202,1752.64504,1310.687842,1815.100443,1853.87385,1953.52211,1359.390655,1151.672727,1575.071677
GEN1,ENSG00000178295,1304.291913,1053.09745,1095.853008,644.490138,727.9066045,836.1610329,1104.232674,537.6590969,580.984326,746.3691925
MSGN1,ENSG00000151379,0,0,8.997151131,0,0,0,0,0,0,0
KCNS3,ENSG00000170745,1054.074942,524.1661518,19.79373249,143.7190552,459.6076958,408.2784248,996.311917,362.3656027,72.07147336,21.47825014
RDH14,ENSG00000240857,483.1775996,527.3429163,534.4307772,423.671798,505.6851171,419.3590501,467.6566141,431.6515688,413.307837,445.6736905
NT5C1B,ENSG00000185013,15.81831427,20.64896961,57.58176724,26.94732284,31.49595885,13.63769269,23.46103415,17.32149153,33.82946709,57.27533372
OSR1,ENSG00000143867,19.4133857,0,25.19202317,651.2269687,307.9604865,23.8659622,0,336.0369356,0,80.54343804
TTC32,ENSG00000183891,63.27325709,77.83073162,73.77663927,70.36245409,73.49057065,37.50365489,57.87055091,76.21456271,167.676489,60.85504207
WDR35,ENSG00000118965,354.4740426,257.317929,115.1635345,270.2217652,202.3906985,406.5737132,236.1744105,309.0154088,250.0438872,212.9926473
MATN3,ENSG00000132031,3.595071426,0,0,3.742683728,1.166516994,7.671202136,3.128137887,20.78578983,8.82507837,0
LAPTM4A,ENSG00000068697,2239.010484,2959.156184,2362.651887,1862.359423,2181.38678,1700.449807,2037.981833,1862.406769,2009.176176,1972.419305
SDC1,ENSG00000115884,14270.99553,20518.72227,13177.22755,10678.62521,10718.5414,12521.1066,13579.24657,9946.000434,22717.22257,13998.44953
PUM2,ENSG00000055917,4256.564568,3920.127462,6884.620045,4447.056806,4701.646746,4582.264743,3716.22781,3882.78554,4044.827586,4644.671593
RHOB,ENSG00000143878,9286.788507,10079.87394,13148.43666,20538.35123,14694.61458,11333.77498,11646.05735,16728.40366,11893.26395,16489.92655
HS1BP3,ENSG00000118960,761.436128,579.7595315,1004.082066,651.9755055,651.4997414,718.5359334,908.7240562,651.2880813,838.3824452,1222.470404
GDF7,ENSG00000143869,41.70282854,9.530293668,3.598860452,7.485367457,6.415843469,23.01360641,14.07662049,4.157157966,0,0
APOB,ENSG00000084674,22.28944284,3.176764556,165.5475808,62.87708663,41.4113533,51.99370337,39.10172359,0,158.8514107,89.49270893
LOC100507562,ENSG00000231204,0,0,0,1.497073491,0,0,0,2.771438644,0,0
KLHL29,ENSG00000119771,250.2169712,295.4391037,44.98575566,136.9822245,95.65439354,304.2910181,178.3038596,191.2292664,157.3805643,112.7608133
ATAD2B,ENSG00000119778,1458.879985,1447.016255,2432.829666,1722.383052,1860.594606,1599.871823,1636.016115,1682.956117,1820.907837,2108.448222
UBXN2A,ENSG00000173960,606.8480567,646.4715872,476.8490099,461.8471721,631.6689525,571.0783813,605.2946812,548.7448515,532.446395,386.6085026
MFSD2B,ENSG00000205639,0,0,0,2.245610237,3.499550983,5.114134758,0,5.542877288,5.88338558,1.789854179
FKBP1B,ENSG00000119782,163.935257,408.2142455,178.1435924,51.64903545,193.0585626,186.6659187,342.5310986,110.1646861,214.7435737,381.23894
TP53I3,ENSG00000115129,2160.637927,4380.758323,3154.401187,1994.850427,2205.883636,1189.888687,2252.259279,1702.356187,1741.482132,3062.4405
PFN4,ENSG00000176732,10.06619999,4.765146834,0,8.233904202,6.415843469,5.114134758,1.564068944,7.621456271,2.94169279,5.369562536
ITSN2,ENSG00000198399,3166.538912,3451.55469,2888.085513,2324.206595,2203.550602,3103.427442,2687.070445,2286.436881,3143.198746,2283.853932
NCOA1,ENSG00000084676,3121.960026,2871.795159,5652.010341,4081.022337,4186.629493,3311.402256,3232.930506,3571.691553,3209.386834,4191.838486
PTRHD1,ENSG00000184924,527.7564853,606.7620302,667.5886139,542.6891406,605.4223201,424.4731849,597.4743364,546.6662725,380.9492163,732.050359
CENPO,ENSG00000138092,271.7873998,236.6689594,199.7367551,104.0466076,163.3123792,126.1486574,240.8666173,117.7861424,155.9097179,100.231834
ADCY3,ENSG00000138031,1222.324285,708.418496,214.1321969,1172.208544,982.2073093,2003.036113,1113.617088,1386.412182,1191.38558,1070.332799
DNAJC27,ENSG00000115137,209.9521713,142.954405,226.7282085,335.3444621,207.640025,275.3109211,168.9194459,266.7509695,204.4476489,259.5288559
DNAJC27-AS1,ENSG00000224165,14.3802857,4.765146834,5.398290679,12.72512468,12.24842844,9.375913722,3.128137887,8.314315932,13.23761756,19.68839596
EFR3B,ENSG00000084710,27.32254284,22.23735189,64.77948814,192.3739436,144.0648488,144.9004848,70.38310246,112.9361247,67.65893417,69.80431297
POMC,ENSG00000115138,11.50422856,47.65146834,17.99430226,19.46195539,4.666067978,65.63139606,50.05020619,11.08575458,50.00877743,0
DNMT3A,ENSG00000119772,788.0396565,752.8931998,734.1675323,1000.793629,1067.36305,779.0531947,586.5258538,965.1535078,803.0821317,868.0792766
MIR1301,ENSG00000221445,0,0,0,0,0,0,0,2.078578983,0,1.789854179
DTNB,ENSG00000138101,250.2169712,331.9718961,68.3783486,264.2334712,102.070237,288.9486138,139.202136,167.672038,378.0075235,130.659355
ASXL2,ENSG00000143970,2596.360584,2118.901959,3118.412582,2539.785178,2582.085367,2814.478828,2536.919826,2361.958584,2181.265204,2427.042266
KIF3C,ENSG00000084731,84.84368565,38.12117467,17.99430226,129.496857,47.82719677,152.5716869,64.12682669,84.52887864,188.2683386,75.1738755
RAB10,ENSG00000084733,5514.839567,9296.801473,8783.018934,6569.907017,6869.61858,5185.732644,7939.213957,6310.565792,7352.761129,7205.952923
HADHA,ENSG00000084754,5838.395995,7762.424193,10039.02123,6810.187312,8795.538138,5100.497065,6590.986528,7329.069494,4696.412539,7796.604802
HADHB,ENSG00000138029,3308.90374,3832.766437,6988.986999,3390.122921,4781.55316,2768.451615,3282.980713,3503.098446,2565.156113,4390.5123
OTOF,ENSG00000115155,7.190142851,12.70705822,1.799430226,0,4.666067978,5.114134758,87.58786084,5.542877288,41.18369906,25.0579585
CIB4,ENSG00000157884,0,0,0,0.748536746,1.749775492,0,0,0,0,0
KCNK3,ENSG00000171303,5.033099996,6.353529112,3.598860452,24.70171261,9.332135955,35.7989433,37.53765465,12.4714739,11.76677116,0
CENPA,ENSG00000115163,245.9028855,169.9569038,14.39544181,69.61391735,108.4860805,103.9874067,200.2008248,91.45747525,66.18808778,62.64489625
DPYSL5,ENSG00000157851,0,0,0,1.497073491,1.749775492,1.704711586,0,0,0,0
MAPRE3,ENSG00000084764,147.3979285,422.509686,757.5601252,312.1398229,616.5042316,383.5601068,409.7860632,411.5586386,258.8689655,834.0720472
TMEM214,ENSG00000119777,3728.808083,3904.243639,1723.854157,2317.469765,2738.981903,3156.273501,3744.381051,2393.137269,3959.518495,2394.824891
AGBL5,ENSG00000084693,578.0874853,403.4490986,669.3880442,670.6889241,541.2638854,412.5402038,353.4795812,549.4377112,473.6125392,649.7170668
OST4,ENSG00000228474,2332.482341,2488.99503,1707.659285,1925.985047,1552.050861,1794.208944,2131.82597,1644.848835,2793.137304,1653.825261
EMILIN1,ENSG00000138080,1151.860885,190.6058734,235.7253596,3154.333846,1599.294799,5775.562853,620.9353706,4274.944108,761.8984326,456.4128155
KHK,ENSG00000138030,194.133857,115.9519063,50.38404633,121.2629528,147.5643998,259.9685168,157.9709633,94.2289139,186.7974922,82.33329222
CGREF1,ENSG00000138028,104.2570713,117.5402886,17.99430226,41.91805776,42.5778703,23.8659622,39.10172359,51.96447458,32.35862069,17.89854179
ABHD1,ENSG00000143994,8.628171422,9.530293668,12.59601158,11.97658793,16.91449642,0.852355793,0,17.32149153,14.70846395,12.52897925
PREB,ENSG00000138073,2086.579455,2585.886349,986.087764,1714.897684,1265.670939,2468.422376,2031.725558,1432.140919,3519.735423,1315.542821
TCF23,ENSG00000163792,0,0,0,4.491220474,3.499550983,0,0,0,0,1.789854179
SLC5A6,ENSG00000138074,831.1805136,856.1380479,761.1589857,1027.740952,1132.688002,816.5568496,1008.824469,1369.09069,742.7774295,706.9924005
CAD,ENSG00000084774,2528.054227,1518.493458,944.7008688,1631.810106,1918.920456,2038.835057,2250.69521,2204.679441,1707.652665,1412.194947
SLC30A3,ENSG00000115194,0,0,0,0,0,0,0,0,17.65015674,3.579708357
DNAJC5G,ENSG00000163793,0.719014285,0,0,0,0,0,0,0,0,0
TRIM54,ENSG00000138100,5.752114281,12.70705822,1.799430226,2.245610237,0,3.409423172,12.51255155,2.771438644,2.94169279,3.579708357
UCN,ENSG00000163794,4.314085711,3.176764556,0,2.994146983,5.249326475,0.852355793,0,6.235736949,11.76677116,0
MPV17,ENSG00000115204,596.7818567,473.3379189,318.49915,496.2798624,403.6148801,635.8574215,583.3977159,409.4800597,692.7686521,270.267981
GTF3C2,ENSG00000115207,1522.872256,1588.382278,1853.413133,1658.757428,1839.5973,1345.017441,1646.964598,1655.93459,1526.738558,1992.107701
EIF2B4,ENSG00000115211,611.1621424,724.3023188,723.3709509,684.9111223,751.8202029,678.4752112,686.6262662,632.5808705,669.2351097,726.6807965
SNX17,ENSG00000115234,2830.759241,3111.640883,2319.465562,2233.633649,2676.573244,2929.54686,2594.790377,2439.558866,3212.328527,2321.44087
ZNF513,ENSG00000163795,549.3269139,570.2292378,986.087764,895.9984845,813.6456036,645.2333353,584.9617849,929.8176651,625.1097179,1086.441486
PPM1G,ENSG00000115241,3160.786798,3197.413526,2072.943621,2643.083249,3350.820067,3248.327927,3924.248979,3306.326302,3312.346082,2396.614745
NRBP1,ENSG00000115216,3004.760698,4004.311723,3589.863301,2708.954483,2675.406727,3267.93211,3703.715258,2700.074099,4037.473354,3227.107084
KRTCAP3,ENSG00000157992,717.5762566,838.6658428,818.7407529,625.0281826,954.2109014,354.5800099,788.2907475,694.93824,464.7874608,628.2388167
IFT172,ENSG00000138002,856.3460136,797.3679036,752.1618346,681.9169753,571.5933273,678.4752112,674.1137147,529.344781,541.2714734,791.1155469
FNDC4,ENSG00000115226,61.11621424,50.8282329,5.398290679,50.9004987,32.07921735,73.30259819,48.48613725,52.65733424,138.2595611,7.159416714
GCKR,ENSG00000084734,10.06619999,3.176764556,0,0.748536746,0,3.409423172,3.128137887,0,10.29592477,0
ZNF512,ENSG00000243943,572.335371,439.981891,572.2188119,580.1159779,541.8471439,678.4752112,505.1942688,494.0089383,528.0338558,676.5648795
CCDC121,ENSG00000176714,171.8444141,117.5402886,176.3441622,139.2278347,137.6490053,144.048129,71.9471714,173.9077749,86.77993731,200.463668
GPN1,ENSG00000198522,904.5199707,881.5521643,813.3424622,1036.723393,887.1361743,924.8060353,858.67385,1107.882598,888.3912226,834.0720472
SUPT7L,ENSG00000119760,990.0826706,1165.872592,1169.629647,1187.927815,1145.519689,1222.278207,902.4677804,997.7179119,1147.260188,930.7241729
SLC4A1AP,ENSG00000163798,642.7987709,924.4384858,959.0963106,752.2794294,784.4826788,939.2960838,658.4730252,674.1524502,1073.717868,757.1083175
MRPL33,ENSG00000243147,705.3530137,1095.983772,653.1931721,681.1684385,667.8309793,862.5840625,869.6223326,654.7523797,1009.000627,608.5504207
RBKS,ENSG00000171174,79.81058565,125.4822,197.9373249,115.2746588,194.2250796,93.75913722,132.9458602,89.37889627,150.0263323,170.036147
MIR4263,ENSG00000265321,2.157042855,1.588382278,8.997151131,3.742683728,3.499550983,2.557067379,6.256275774,3.464298305,1.470846395,0
LOC100505716,ENSG00000223522,19.4133857,3.176764556,39.58746498,38.17537403,20.4140474,19.60418324,35.9735857,25.63580746,17.65015674,71.59416714
FOSL2,ENSG00000075426,6999.604066,8534.37798,10172.17907,11920.44767,8440.916972,9900.964891,9639.356899,11766.14276,16727.93605,11800.5086
PLB1,ENSG00000163803,81.96762851,27.00249873,363.4849057,109.2863649,194.8083381,116.7727436,145.4584118,402.551463,169.1473354,445.6736905
LOC100505774,ENSG00000226833,0,0,1.799430226,5.23975722,2.333033989,0,0,0,2.94169279,0
PPP1CB,ENSG00000213639,9088.340564,16487.40805,20146.42081,12206.38871,11715.91343,12527.07309,12543.83293,10600.05995,14164.25078,14392.21745
SPDYA,ENSG00000163806,9.347185707,4.765146834,44.98575566,6.736830711,5.249326475,18.75182744,20.33289627,21.47864949,16.17931035,10.73912507
TRMT61B,ENSG00000171103,294.0768426,225.5502835,199.7367551,224.5610237,221.6382289,203.7130345,248.686962,248.7366183,207.3893417,246.9998766
WDR43,ENSG00000163811,1502.020842,1637.622129,1157.033635,1770.289403,1634.873568,2207.601504,1551.556392,2224.079512,1879.741693,1342.390634
SNORD92,ENSG00000264994,0,0,0,0,0.583258497,0.852355793,0,0.692859661,0,0
SNORD53,ENSG00000265145,2.876057141,0,1.799430226,2.994146983,3.499550983,5.114134758,1.564068944,0,0,3.579708357
CLIP4,ENSG00000115295,391.1437711,376.4465999,104.3669531,496.2798624,109.6525975,1008.336903,265.8917204,246.6580393,775.1360502,175.4057095
ALK,ENSG00000171094,2.876057141,6.353529112,0,6.736830711,2.333033989,28.98009696,3.128137887,20.09293017,2.94169279,0
